	Time [s]	Z Axis - Relative Rotation - Joint Probe - General - Ground To PENDULUM - 4.9966e-003 s (Relative Rotation Z) [°]	
5076	1.6839	1.4647	
5077	1.6842	1.4875	
5078	1.6845	1.5121	
5079	1.6849	1.5383	
5080	1.6852	1.5662	
5081	1.6855	1.5958	
5082	1.6859	1.6269	
5083	1.6862	1.6595	
5084	1.6866	1.6935	
5085	1.687	1.7288	
5086	1.6874	1.765	
5087	1.6878	1.8022	
5088	1.6882	1.8397	
5089	1.6886	1.8774	
5090	1.6891	1.9144	
5091	1.6895	1.9502	
5092	1.69	1.9839	
5093	1.6905	2.0149	
5094	1.691	2.0428	
5095	1.6912	2.0555	
5096	1.6915	2.07	
5097	1.6919	2.0852	
5098	1.6922	2.1004	
5099	1.6927	2.115	
5100	1.6931	2.1289	
5101	1.6935	2.142	
5102	1.694	2.1548	
5103	1.6945	2.1677	
5104	1.695	2.1817	
5105	1.6956	2.1991	
5106	1.6959	2.2083	
5107	1.6963	2.2188	
5108	1.6966	2.2303	
5109	1.697	2.2424	
5110	1.6972	2.2487	
5111	1.6974	2.2563	
5112	1.6976	2.2649	
5113	1.6979	2.2744	
5114	1.6982	2.2845	
5115	1.6984	2.2949	
5116	1.6987	2.3056	
5117	1.699	2.3163	
5118	1.6993	2.3269	
5119	1.6996	2.3371	
5120	1.6999	2.347	
5121	1.7002	2.3563	
5122	1.7005	2.3651	
5123	1.7007	2.3732	
5124	1.701	2.3805	
5125	1.7013	2.387	
5126	1.7016	2.3927	
5127	1.702	2.3973	
5128	1.7023	2.401	
5129	1.7026	2.4034	
5130	1.703	2.4046	
5131	1.7033	2.4043	
5132	1.7038	2.4019	
5133	1.7043	2.3968	
5134	1.7045	2.3935	
5135	1.7048	2.3891	
5136	1.7051	2.3838	
5137	1.7055	2.3777	
5138	1.7058	2.3711	
5139	1.7061	2.3641	
5140	1.7063	2.3605	
5141	1.7065	2.3562	
5142	1.7067	2.3513	
5143	1.7069	2.346	
5144	1.7072	2.3405	
5145	1.7075	2.3348	
5146	1.7077	2.3293	
5147	1.708	2.3239	
5148	1.7083	2.3189	
5149	1.7086	2.3143	
5150	1.7089	2.3103	
5151	1.7092	2.3069	
5152	1.7095	2.3042	
5153	1.7098	2.3023	
5154	1.7101	2.3012	
5155	1.7103	2.301	
5156	1.7106	2.3018	
5157	1.7109	2.3036	
5158	1.7112	2.3064	
5159	1.7115	2.3104	
5160	1.7118	2.3155	
5161	1.7121	2.3219	
5162	1.7124	2.3295	
5163	1.7127	2.3385	
5164	1.713	2.3489	
5165	1.7133	2.3606	
5166	1.7136	2.3739	
5167	1.7139	2.3886	
5168	1.7142	2.4049	
5169	1.7145	2.4227	
5170	1.7148	2.4422	
5171	1.7151	2.4632	
5172	1.7154	2.4859	
5173	1.7158	2.5101	
5174	1.7161	2.536	
5175	1.7164	2.5634	
5176	1.7168	2.5924	
5177	1.7171	2.6228	
5178	1.7175	2.6546	
5179	1.7178	2.6877	
5180	1.7182	2.722	
5181	1.7186	2.7573	
5182	1.719	2.7934	
5183	1.7194	2.8301	
5184	1.7198	2.8668	
5185	1.7202	2.9033	
5186	1.7207	2.9387	
5187	1.7212	2.9724	
5188	1.7216	3.0038	
5189	1.7221	3.0322	
5190	1.7226	3.0574	
5191	1.7229	3.0689	
5192	1.7232	3.082	
5193	1.7235	3.0958	
5194	1.7239	3.1096	
5195	1.7243	3.1231	
5196	1.7247	3.1363	
5197	1.7252	3.1492	
5198	1.7256	3.1624	
5199	1.7261	3.1767	
5200	1.7267	3.1936	
5201	1.7273	3.2136	
5202	1.7276	3.2244	
5203	1.7279	3.2367	
5204	1.7283	3.2501	
5205	1.7286	3.2645	
5206	1.7288	3.2719	
5207	1.729	3.2809	
5208	1.7292	3.2912	
5209	1.7295	3.3027	
5210	1.7298	3.315	
5211	1.73	3.3278	
5212	1.7303	3.341	
5213	1.7306	3.3544	
5214	1.7309	3.3677	
5215	1.7312	3.3809	
5216	1.7315	3.3938	
5217	1.7317	3.4062	
5218	1.732	3.4181	
5219	1.7323	3.4295	
5220	1.7326	3.4402	
5221	1.7329	3.4502	
5222	1.7332	3.4594	
5223	1.7335	3.4677	
5224	1.7339	3.4751	
5225	1.7342	3.4816	
5226	1.7346	3.487	
5227	1.735	3.4911	
5228	1.7355	3.4939	
5229	1.736	3.4942	
5230	1.7363	3.4935	
5231	1.7366	3.4922	
5232	1.7369	3.4903	
5233	1.7372	3.4878	
5234	1.7375	3.485	
5235	1.7378	3.4818	
5236	1.738	3.4802	
5237	1.7382	3.4782	
5238	1.7384	3.476	
5239	1.7387	3.4736	
5240	1.7389	3.4711	
5241	1.7392	3.4686	
5242	1.7394	3.4663	
5243	1.7397	3.4643	
5244	1.74	3.4627	
5245	1.7403	3.4614	
5246	1.7406	3.4607	
5247	1.7409	3.4607	
5248	1.7412	3.4612	
5249	1.7414	3.4626	
5250	1.7417	3.4647	
5251	1.742	3.4676	
5252	1.7423	3.4715	
5253	1.7426	3.4764	
5254	1.7429	3.4823	
5255	1.7432	3.4892	
5256	1.7435	3.4973	
5257	1.7438	3.5065	
5258	1.7441	3.517	
5259	1.7444	3.5287	
5260	1.7447	3.5418	
5261	1.745	3.5562	
5262	1.7453	3.5719	
5263	1.7456	3.5891	
5264	1.7459	3.6077	
5265	1.7462	3.6278	
5266	1.7465	3.6494	
5267	1.7468	3.6724	
5268	1.7472	3.6969	
5269	1.7475	3.7228	
5270	1.7478	3.7502	
5271	1.7482	3.7789	
5272	1.7485	3.8089	
5273	1.7489	3.8401	
5274	1.7492	3.8725	
5275	1.7496	3.9058	
5276	1.75	3.94	
5277	1.7504	3.9748	
5278	1.7508	4.01	
5279	1.7512	4.0451	
5280	1.7516	4.0797	
5281	1.7521	4.1131	
5282	1.7526	4.1448	
5283	1.7531	4.174	
5284	1.7535	4.2004	
5285	1.754	4.2237	
5286	1.7543	4.2343	
5287	1.7546	4.2463	
5288	1.7549	4.259	
5289	1.7553	4.2718	
5290	1.7557	4.2844	
5291	1.7561	4.2969	
5292	1.7566	4.3094	
5293	1.757	4.3226	
5294	1.7575	4.3372	
5295	1.7581	4.3552	
5296	1.7587	4.3772	
5297	1.759	4.3893	
5298	1.7594	4.4032	
5299	1.7597	4.4186	
5300	1.7601	4.4352	
5301	1.7602	4.4438	
5302	1.7604	4.4544	
5303	1.7607	4.4666	
5304	1.7609	4.4801	
5305	1.7612	4.4948	
5306	1.7615	4.5103	
5307	1.7617	4.5263	
5308	1.762	4.5427	
5309	1.7623	4.5592	
5310	1.7626	4.5756	
5311	1.7629	4.5919	
5312	1.7632	4.6079	
5313	1.7635	4.6236	
5314	1.7638	4.6388	
5315	1.764	4.6534	
5316	1.7643	4.6675	
5317	1.7647	4.6809	
5318	1.765	4.6937	
5319	1.7653	4.7058	
5320	1.7657	4.7171	
5321	1.766	4.7277	
5322	1.7664	4.7377	
5323	1.7669	4.7476	
5324	1.7675	4.755	
5325	1.7677	4.7579	
5326	1.768	4.7604	
5327	1.7683	4.7625	
5328	1.7686	4.7641	
5329	1.769	4.7652	
5330	1.7693	4.7661	
5331	1.7694	4.7664	
5332	1.7696	4.7667	
5333	1.7699	4.767	
5334	1.7701	4.7674	
5335	1.7703	4.7678	
5336	1.7706	4.7682	
5337	1.7709	4.7689	
5338	1.7712	4.7698	
5339	1.7714	4.771	
5340	1.7717	4.7726	
5341	1.772	4.7747	
5342	1.7723	4.7773	
5343	1.7726	4.7804	
5344	1.7729	4.7842	
5345	1.7732	4.7887	
5346	1.7735	4.794	
5347	1.7738	4.8001	
5348	1.7741	4.807	
5349	1.7744	4.8148	
5350	1.7747	4.8236	
5351	1.7749	4.8335	
5352	1.7752	4.8444	
5353	1.7755	4.8563	
5354	1.7758	4.8695	
5355	1.7761	4.8838	
5356	1.7764	4.8993	
5357	1.7767	4.9161	
5358	1.7771	4.9341	
5359	1.7774	4.9535	
5360	1.7777	4.9741	
5361	1.778	4.9961	
5362	1.7783	5.0194	
5363	1.7786	5.0439	
5364	1.779	5.0698	
5365	1.7793	5.0968	
5366	1.7796	5.125	
5367	1.78	5.1543	
5368	1.7803	5.1846	
5369	1.7807	5.2158	
5370	1.7811	5.2478	
5371	1.7814	5.2803	
5372	1.7818	5.3131	
5373	1.7822	5.346	
5374	1.7827	5.3786	
5375	1.7831	5.4103	
5376	1.7836	5.4406	
5377	1.7841	5.4689	
5378	1.7846	5.4947	
5379	1.785	5.5176	
5380	1.7855	5.5376	
5381	1.7858	5.5466	
5382	1.7861	5.5568	
5383	1.7864	5.5676	
5384	1.7868	5.5785	
5385	1.7872	5.5895	
5386	1.7876	5.6005	
5387	1.7881	5.6121	
5388	1.7886	5.6248	
5389	1.7891	5.6397	
5390	1.7896	5.6594	
5391	1.7903	5.6836	
5392	1.7906	5.6972	
5393	1.7909	5.7128	
5394	1.7912	5.7303	
5395	1.7916	5.7491	
5396	1.7918	5.7589	
5397	1.792	5.771	
5398	1.7922	5.785	
5399	1.7924	5.8006	
5400	1.7927	5.8176	
5401	1.793	5.8356	
5402	1.7933	5.8544	
5403	1.7935	5.8737	
5404	1.7938	5.8933	
5405	1.7941	5.913	
5406	1.7944	5.9327	
5407	1.7947	5.9522	
5408	1.795	5.9715	
5409	1.7953	5.9904	
5410	1.7956	6.009	
5411	1.7959	6.0271	
5412	1.7962	6.0447	
5413	1.7965	6.0619	
5414	1.7968	6.0786	
5415	1.7972	6.0948	
5416	1.7976	6.1108	
5417	1.798	6.127	
5418	1.7985	6.1432	
5419	1.7988	6.1504	
5420	1.7991	6.1577	
5421	1.7994	6.1649	
5422	1.7997	6.1716	
5423	1.8	6.1777	
5424	1.8004	6.1832	
5425	1.8005	6.1858	
5426	1.8007	6.1887	
5427	1.8009	6.1919	
5428	1.8012	6.1952	
5429	1.8014	6.1986	
5430	1.8017	6.2021	
5431	1.802	6.2056	
5432	1.8023	6.2093	
5433	1.8026	6.2132	
5434	1.8029	6.2173	
5435	1.8031	6.2217	
5436	1.8034	6.2265	
5437	1.8037	6.2317	
5438	1.804	6.2373	
5439	1.8043	6.2435	
5440	1.8046	6.2503	
5441	1.8049	6.2577	
5442	1.8052	6.2658	
5443	1.8055	6.2746	
5444	1.8058	6.2843	
5445	1.8061	6.2947	
5446	1.8064	6.3061	
5447	1.8067	6.3183	
5448	1.807	6.3316	
5449	1.8073	6.3458	
5450	1.8076	6.3611	
5451	1.8079	6.3774	
5452	1.8082	6.3949	
5453	1.8085	6.4134	
5454	1.8088	6.4331	
5455	1.8091	6.4539	
5456	1.8094	6.4759	
5457	1.8097	6.499	
5458	1.8101	6.5231	
5459	1.8104	6.5483	
5460	1.8107	6.5745	
5461	1.8111	6.6017	
5462	1.8114	6.6297	
5463	1.8118	6.6584	
5464	1.8121	6.6878	
5465	1.8125	6.7176	
5466	1.8129	6.7477	
5467	1.8133	6.7779	
5468	1.8137	6.8077	
5469	1.8141	6.8369	
5470	1.8146	6.865	
5471	1.8151	6.8913	
5472	1.8155	6.9155	
5473	1.816	6.937	
5474	1.8165	6.9557	
5475	1.817	6.9716	
5476	1.8173	6.9787	
5477	1.8176	6.9868	
5478	1.8179	6.9952	
5479	1.8183	7.0038	
5480	1.8187	7.0125	
5481	1.8191	7.0217	
5482	1.8196	7.0318	
5483	1.82	7.0436	
5484	1.8206	7.0584	
5485	1.8212	7.0794	
5486	1.8215	7.0919	
5487	1.8218	7.1071	
5488	1.8222	7.1249	
5489	1.8226	7.1449	
5490	1.8227	7.1556	
5491	1.823	7.1687	
5492	1.8232	7.1842	
5493	1.8235	7.2017	
5494	1.8237	7.2208	
5495	1.824	7.2413	
5496	1.8243	7.2629	
5497	1.8246	7.2853	
5498	1.8249	7.3083	
5499	1.8252	7.3316	
5500	1.8253	7.3433	
5501	1.8255	7.3576	
5502	1.8257	7.3739	
5503	1.8259	7.3919	
5504	1.8262	7.4112	
5505	1.8264	7.4314	
5506	1.8267	7.4522	
5507	1.827	7.4733	
5508	1.8273	7.4946	
5509	1.8276	7.516	
5510	1.8279	7.5373	
5511	1.8282	7.5585	
5512	1.8286	7.5798	
5513	1.8289	7.6012	
5514	1.8294	7.6235	
5515	1.8299	7.6475	
5516	1.8304	7.6689	
5517	1.8307	7.6786	
5518	1.8309	7.6886	
5519	1.8312	7.6986	
5520	1.8315	7.7082	
5521	1.8319	7.7173	
5522	1.8322	7.726	
5523	1.8323	7.7302	
5524	1.8325	7.7351	
5525	1.8327	7.7405	
5526	1.833	7.7463	
5527	1.8332	7.7523	
5528	1.8335	7.7586	
5529	1.8338	7.765	
5530	1.8341	7.7717	
5531	1.8343	7.7785	
5532	1.8346	7.7855	
5533	1.8349	7.7929	
5534	1.8352	7.8005	
5535	1.8355	7.8085	
5536	1.8358	7.817	
5537	1.8361	7.8259	
5538	1.8364	7.8353	
5539	1.8367	7.8454	
5540	1.837	7.856	
5541	1.8373	7.8673	
5542	1.8376	7.8793	
5543	1.8379	7.892	
5544	1.8382	7.9055	
5545	1.8385	7.9199	
5546	1.8388	7.9351	
5547	1.8391	7.9512	
5548	1.8394	7.9682	
5549	1.8397	7.9861	
5550	1.84	8.0049	
5551	1.8403	8.0247	
5552	1.8406	8.0455	
5553	1.8409	8.0671	
5554	1.8412	8.0897	
5555	1.8416	8.1131	
5556	1.8419	8.1374	
5557	1.8422	8.1624	
5558	1.8426	8.188	
5559	1.8429	8.2142	
5560	1.8433	8.2409	
5561	1.8436	8.2679	
5562	1.844	8.295	
5563	1.8444	8.322	
5564	1.8448	8.3487	
5565	1.8452	8.3746	
5566	1.8457	8.3995	
5567	1.8461	8.4229	
5568	1.8466	8.4441	
5569	1.8471	8.4629	
5570	1.8476	8.479	
5571	1.8481	8.4924	
5572	1.8483	8.4981	
5573	1.8486	8.5045	
5574	1.849	8.5109	
5575	1.8493	8.5172	
5576	1.8497	8.5234	
5577	1.8502	8.5298	
5578	1.8506	8.5369	
5579	1.8511	8.5454	
5580	1.8516	8.5561	
5581	1.8521	8.5708	
5582	1.8527	8.5935	
5583	1.8531	8.6071	
5584	1.8534	8.6238	
5585	1.8538	8.6433	
5586	1.8541	8.6651	
5587	1.8543	8.6769	
5588	1.8545	8.6914	
5589	1.8548	8.7084	
5590	1.855	8.7278	
5591	1.8553	8.749	
5592	1.8556	8.7719	
5593	1.8559	8.796	
5594	1.8561	8.8212	
5595	1.8564	8.847	
5596	1.8567	8.8734	
5597	1.857	8.9002	
5598	1.8573	8.9271	
5599	1.8576	8.9541	
5600	1.8579	8.9811	
5601	1.8582	9.008	
5602	1.8585	9.0348	
5603	1.8588	9.0614	
5604	1.8591	9.0879	
5605	1.8595	9.1144	
5606	1.8598	9.1409	
5607	1.8602	9.1676	
5608	1.8606	9.1953	
5609	1.861	9.2259	
5610	1.8616	9.2558	
5611	1.8618	9.2697	
5612	1.8621	9.2844	
5613	1.8624	9.2993	
5614	1.8627	9.3138	
5615	1.863	9.3278	
5616	1.8634	9.3411	
5617	1.8635	9.3476	
5618	1.8637	9.355	
5619	1.8639	9.3633	
5620	1.8642	9.372	
5621	1.8644	9.3811	
5622	1.8647	9.3904	
5623	1.865	9.3997	
5624	1.8653	9.4092	
5625	1.8656	9.4187	
5626	1.8659	9.4283	
5627	1.8661	9.438	
5628	1.8664	9.4479	
5629	1.8667	9.458	
5630	1.867	9.4683	
5631	1.8673	9.4789	
5632	1.8676	9.4899	
5633	1.8679	9.5013	
5634	1.8682	9.5131	
5635	1.8685	9.5254	
5636	1.8688	9.5383	
5637	1.8691	9.5517	
5638	1.8694	9.5657	
5639	1.8697	9.5803	
5640	1.87	9.5957	
5641	1.8703	9.6117	
5642	1.8706	9.6284	
5643	1.8709	9.6459	
5644	1.8712	9.6641	
5645	1.8715	9.683	
5646	1.8718	9.7027	
5647	1.8721	9.7231	
5648	1.8725	9.7442	
5649	1.8728	9.7659	
5650	1.8731	9.7883	
5651	1.8735	9.8111	
5652	1.8738	9.8345	
5653	1.8741	9.8581	
5654	1.8745	9.882	
5655	1.8749	9.906	
5656	1.8752	9.9299	
5657	1.8756	9.9535	
5658	1.876	9.9766	
5659	1.8764	9.9987	
5660	1.8768	10.02	
5661	1.8773	10.039	
5662	1.8778	10.056	
5663	1.8782	10.071	
5664	1.8787	10.083	
5665	1.8792	10.092	
5666	1.8797	10.099	
5667	1.88	10.102	
5668	1.8803	10.105	
5669	1.8806	10.107	
5670	1.881	10.11	
5671	1.8814	10.113	
5672	1.8818	10.116	
5673	1.8823	10.121	
5674	1.8827	10.128	
5675	1.8833	10.139	
5676	1.8838	10.155	
5677	1.8845	10.18	
5678	1.8848	10.195	
5679	1.8851	10.213	
5680	1.8854	10.234	
5681	1.8858	10.258	
5682	1.886	10.27	
5683	1.8862	10.286	
5684	1.8864	10.304	
5685	1.8866	10.325	
5686	1.8869	10.349	
5687	1.8872	10.374	
5688	1.8875	10.4	
5689	1.8878	10.428	
5690	1.888	10.457	
5691	1.8883	10.486	
5692	1.8886	10.516	
5693	1.8889	10.546	
5694	1.8892	10.577	
5695	1.8895	10.608	
5696	1.8898	10.638	
5697	1.8901	10.669	
5698	1.8904	10.7	
5699	1.8907	10.731	
5700	1.8911	10.762	
5701	1.8914	10.794	
5702	1.8918	10.826	
5703	1.8923	10.861	
5704	1.8928	10.899	
5705	1.893	10.917	
5706	1.8933	10.936	
5707	1.8936	10.956	
5708	1.894	10.976	
5709	1.8943	10.995	
5710	1.8946	11.013	
5711	1.8948	11.022	
5712	1.895	11.032	
5713	1.8952	11.043	
5714	1.8955	11.055	
5715	1.8957	11.067	
5716	1.896	11.079	
5717	1.8963	11.091	
5718	1.8966	11.104	
5719	1.8968	11.116	
5720	1.8971	11.128	
5721	1.8974	11.14	
5722	1.8977	11.152	
5723	1.898	11.164	
5724	1.8983	11.177	
5725	1.8986	11.189	
5726	1.8989	11.202	
5727	1.8992	11.214	
5728	1.8995	11.227	
5729	1.8998	11.241	
5730	1.9001	11.255	
5731	1.9004	11.269	
5732	1.9007	11.283	
5733	1.901	11.298	
5734	1.9013	11.314	
5735	1.9016	11.33	
5736	1.9019	11.346	
5737	1.9022	11.363	
5738	1.9025	11.381	
5739	1.9028	11.399	
5740	1.9031	11.417	
5741	1.9034	11.437	
5742	1.9038	11.456	
5743	1.9041	11.476	
5744	1.9044	11.497	
5745	1.9047	11.517	
5746	1.9051	11.538	
5747	1.9054	11.559	
5748	1.9058	11.58	
5749	1.9061	11.601	
5750	1.9065	11.622	
5751	1.9069	11.641	
5752	1.9073	11.66	
5753	1.9077	11.678	
5754	1.9081	11.695	
5755	1.9085	11.709	
5756	1.909	11.722	
5757	1.9095	11.732	
5758	1.91	11.739	
5759	1.9105	11.743	
5760	1.911	11.744	
5761	1.9112	11.744	
5762	1.9115	11.744	
5763	1.9119	11.743	
5764	1.9122	11.742	
5765	1.9127	11.741	
5766	1.9131	11.74	
5767	1.9135	11.741	
5768	1.914	11.744	
5769	1.9145	11.75	
5770	1.915	11.762	
5771	1.9157	11.784	
5772	1.916	11.797	
5773	1.9163	11.815	
5774	1.9167	11.836	
5775	1.917	11.86	
5776	1.9172	11.873	
5777	1.9174	11.889	
5778	1.9177	11.909	
5779	1.9179	11.931	
5780	1.9182	11.956	
5781	1.9185	11.983	
5782	1.9188	12.011	
5783	1.9191	12.042	
5784	1.9193	12.073	
5785	1.9196	12.105	
5786	1.9199	12.138	
5787	1.9202	12.172	
5788	1.9205	12.205	
5789	1.9208	12.24	
5790	1.9211	12.274	
5791	1.9214	12.309	
5792	1.9217	12.343	
5793	1.922	12.379	
5794	1.9224	12.414	
5795	1.9227	12.45	
5796	1.9231	12.487	
5797	1.9235	12.527	
5798	1.924	12.573	
5799	1.9246	12.617	
5800	1.9248	12.637	
5801	1.9251	12.659	
5802	1.9254	12.681	
5803	1.9257	12.703	
5804	1.9261	12.724	
5805	1.9264	12.744	
5806	1.9265	12.754	
5807	1.9267	12.765	
5808	1.927	12.778	
5809	1.9272	12.791	
5810	1.9275	12.805	
5811	1.9277	12.819	
5812	1.928	12.834	
5813	1.9283	12.848	
5814	1.9286	12.862	
5815	1.9289	12.876	
5816	1.9292	12.89	
5817	1.9294	12.904	
5818	1.9297	12.918	
5819	1.93	12.932	
5820	1.9303	12.946	
5821	1.9306	12.96	
5822	1.9309	12.974	
5823	1.9312	12.989	
5824	1.9315	13.003	
5825	1.9318	13.018	
5826	1.9321	13.033	
5827	1.9324	13.049	
5828	1.9327	13.064	
5829	1.933	13.08	
5830	1.9333	13.097	
5831	1.9336	13.113	
5832	1.9339	13.13	
5833	1.9343	13.148	
5834	1.9346	13.165	
5835	1.9349	13.183	
5836	1.9352	13.201	
5837	1.9355	13.219	
5838	1.9359	13.238	
5839	1.9362	13.256	
5840	1.9365	13.274	
5841	1.9369	13.293	
5842	1.9372	13.31	
5843	1.9376	13.327	
5844	1.938	13.344	
5845	1.9383	13.359	
5846	1.9387	13.374	
5847	1.9391	13.386	
5848	1.9396	13.397	
5849	1.94	13.406	
5850	1.9405	13.411	
5851	1.941	13.414	
5852	1.9414	13.414	
5853	1.9419	13.412	
5854	1.9424	13.407	
5855	1.9427	13.403	
5856	1.943	13.399	
5857	1.9433	13.394	
5858	1.9437	13.388	
5859	1.9441	13.383	
5860	1.9446	13.378	
5861	1.945	13.376	
5862	1.9455	13.376	
5863	1.946	13.38	
5864	1.9465	13.39	
5865	1.9472	13.41	
5866	1.9475	13.424	
5867	1.9478	13.442	
5868	1.9482	13.463	
5869	1.9485	13.488	
5870	1.9487	13.502	
5871	1.9489	13.519	
5872	1.9492	13.539	
5873	1.9494	13.563	
5874	1.9497	13.589	
5875	1.95	13.618	
5876	1.9502	13.648	
5877	1.9505	13.681	
5878	1.9508	13.714	
5879	1.9511	13.749	
5880	1.9514	13.785	
5881	1.9517	13.822	
5882	1.952	13.859	
5883	1.9523	13.896	
5884	1.9526	13.934	
5885	1.9529	13.972	
5886	1.9532	14.011	
5887	1.9535	14.05	
5888	1.9539	14.09	
5889	1.9542	14.131	
5890	1.9546	14.173	
5891	1.955	14.219	
5892	1.9555	14.271	
5893	1.9561	14.319	
5894	1.9563	14.342	
5895	1.9566	14.367	
5896	1.9569	14.391	
5897	1.9572	14.416	
5898	1.9575	14.44	
5899	1.9579	14.463	
5900	1.958	14.474	
5901	1.9582	14.487	
5902	1.9584	14.502	
5903	1.9587	14.517	
5904	1.9589	14.533	
5905	1.9592	14.549	
5906	1.9595	14.566	
5907	1.9598	14.582	
5908	1.9601	14.598	
5909	1.9603	14.614	
5910	1.9606	14.63	
5911	1.9609	14.645	
5912	1.9612	14.661	
5913	1.9615	14.676	
5914	1.9618	14.691	
5915	1.9621	14.706	
5916	1.9624	14.721	
5917	1.9627	14.736	
5918	1.963	14.752	
5919	1.9633	14.767	
5920	1.9636	14.782	
5921	1.9639	14.798	
5922	1.9642	14.813	
5923	1.9645	14.829	
5924	1.9648	14.845	
5925	1.9651	14.861	
5926	1.9654	14.877	
5927	1.9657	14.893	
5928	1.9661	14.909	
5929	1.9664	14.926	
5930	1.9667	14.942	
5931	1.967	14.958	
5932	1.9674	14.974	
5933	1.9677	14.99	
5934	1.968	15.005	
5935	1.9684	15.02	
5936	1.9687	15.034	
5937	1.9691	15.047	
5938	1.9695	15.058	
5939	1.9699	15.069	
5940	1.9703	15.078	
5941	1.9707	15.084	
5942	1.9711	15.088	
5943	1.9716	15.09	
5944	1.972	15.088	
5945	1.9725	15.083	
5946	1.973	15.075	
5947	1.9735	15.065	
5948	1.974	15.052	
5949	1.9743	15.046	
5950	1.9746	15.037	
5951	1.9749	15.028	
5952	1.9753	15.018	
5953	1.9757	15.008	
5954	1.9761	15.	
5955	1.9766	14.994	
5956	1.9771	14.991	
5957	1.9776	14.994	
5958	1.9782	15.005	
5959	1.9785	15.014	
5960	1.9788	15.028	
5961	1.9792	15.046	
5962	1.9796	15.069	
5963	1.9798	15.082	
5964	1.98	15.098	
5965	1.9802	15.118	
5966	1.9805	15.142	
5967	1.9808	15.168	
5968	1.9811	15.198	
5969	1.9814	15.229	
5970	1.9817	15.263	
5971	1.982	15.298	
5972	1.9823	15.335	
5973	1.9824	15.354	
5974	1.9826	15.377	
5975	1.9828	15.404	
5976	1.983	15.434	
5977	1.9833	15.467	
5978	1.9835	15.502	
5979	1.9838	15.539	
5980	1.9841	15.577	
5981	1.9844	15.617	
5982	1.9847	15.658	
5983	1.985	15.699	
5984	1.9853	15.742	
5985	1.9857	15.787	
5986	1.9861	15.834	
5987	1.9865	15.885	
5988	1.987	15.942	
5989	1.9873	15.969	
5990	1.9876	15.998	
5991	1.9879	16.029	
5992	1.9882	16.059	
5993	1.9886	16.089	
5994	1.9889	16.118	
5995	1.9891	16.131	
5996	1.9893	16.148	
5997	1.9895	16.165	
5998	1.9897	16.184	
5999	1.99	16.203	
6000	1.9903	16.223	
6001	1.9905	16.242	
6002	1.9908	16.261	
6003	1.9911	16.28	
6004	1.9914	16.298	
6005	1.9917	16.316	
6006	1.992	16.333	
6007	1.9923	16.35	
6008	1.9926	16.367	
6009	1.9929	16.384	
6010	1.9932	16.4	
6011	1.9935	16.416	
6012	1.9938	16.432	
6013	1.9941	16.447	
6014	1.9944	16.463	
6015	1.9947	16.478	
6016	1.995	16.493	
6017	1.9953	16.509	
6018	1.9956	16.524	
6019	1.9959	16.539	
6020	1.9962	16.554	
6021	1.9965	16.569	
6022	1.9968	16.584	
6023	1.9971	16.599	
6024	1.9975	16.613	
6025	1.9978	16.628	
6026	1.9981	16.642	
6027	1.9984	16.656	
6028	1.9988	16.669	
6029	1.9991	16.682	
6030	1.9994	16.694	
6031	1.9998	16.705	
6032	2.0001	16.715	
6033	2.0005	16.724	
6034	2.0009	16.731	
6035	2.0013	16.736	
6036	2.0017	16.74	
6037	2.0021	16.741	
6038	2.0025	16.739	
6039	2.003	16.733	
6040	2.0034	16.725	
6041	2.0039	16.712	
6042	2.0044	16.697	
6043	2.0049	16.679	
6044	2.0054	16.66	
6045	2.0057	16.65	
6046	2.006	16.637	
6047	2.0063	16.623	
6048	2.0067	16.608	
6049	2.0071	16.594	
6050	2.0076	16.581	
6051	2.008	16.571	
6052	2.0085	16.564	
6053	2.009	16.563	
6054	2.0096	16.571	
6055	2.0099	16.579	
6056	2.0103	16.592	
6057	2.0107	16.61	
6058	2.011	16.632	
6059	2.0112	16.645	
6060	2.0114	16.662	
6061	2.0117	16.682	
6062	2.012	16.706	
6063	2.0122	16.733	
6064	2.0125	16.763	
6065	2.0128	16.796	
6066	2.0131	16.832	
6067	2.0134	16.869	
6068	2.0137	16.907	
6069	2.0139	16.927	
6070	2.014	16.951	
6071	2.0142	16.98	
6072	2.0145	17.012	
6073	2.0147	17.047	
6074	2.015	17.084	
6075	2.0152	17.123	
6076	2.0155	17.164	
6077	2.0158	17.207	
6078	2.0161	17.251	
6079	2.0165	17.296	
6080	2.0168	17.342	
6081	2.0171	17.391	
6082	2.0175	17.442	
6083	2.018	17.499	
6084	2.0185	17.56	
6085	2.0188	17.589	
6086	2.019	17.621	
6087	2.0194	17.654	
6088	2.0197	17.687	
6089	2.02	17.719	
6090	2.0203	17.75	
6091	2.0205	17.765	
6092	2.0207	17.783	
6093	2.0209	17.802	
6094	2.0212	17.822	
6095	2.0214	17.843	
6096	2.0217	17.864	
6097	2.022	17.885	
6098	2.0223	17.906	
6099	2.0226	17.926	
6100	2.0229	17.945	
6101	2.0232	17.965	
6102	2.0235	17.983	
6103	2.0238	18.001	
6104	2.0241	18.019	
6105	2.0244	18.036	
6106	2.0247	18.053	
6107	2.025	18.069	
6108	2.0253	18.085	
6109	2.0256	18.101	
6110	2.0259	18.117	
6111	2.0262	18.132	
6112	2.0265	18.147	
6113	2.0268	18.162	
6114	2.0271	18.176	
6115	2.0274	18.19	
