	Time [s]	Theta 1 (Bottom Pendulum) (Relative Rotation X) [°]	
12036	4.7488	-1.1398	
12037	4.7491	-1.1414	
12038	4.7495	-1.1428	
12039	4.7499	-1.144	
12040	4.7503	-1.1449	
12041	4.7507	-1.1456	
12042	4.7509	-1.1459	
12043	4.7511	-1.1462	
12044	4.7514	-1.1465	
12045	4.7517	-1.1469	
12046	4.752	-1.1473	
12047	4.7524	-1.1478	
12048	4.7527	-1.1485	
12049	4.753	-1.1493	
12050	4.7534	-1.1503	
12051	4.7537	-1.1517	
12052	4.7541	-1.1533	
12053	4.7544	-1.1552	
12054	4.7548	-1.1575	
12055	4.7552	-1.1601	
12056	4.7555	-1.1631	
12057	4.7559	-1.1665	
12058	4.7562	-1.1702	
12059	4.7566	-1.1743	
12060	4.7569	-1.1787	
12061	4.7573	-1.1835	
12062	4.7577	-1.1885	
12063	4.758	-1.1939	
12064	4.7584	-1.1994	
12065	4.7588	-1.2052	
12066	4.7592	-1.2111	
12067	4.7595	-1.217	
12068	4.7599	-1.223	
12069	4.7603	-1.2289	
12070	4.7607	-1.2346	
12071	4.7612	-1.2401	
12072	4.7616	-1.2452	
12073	4.7621	-1.2499	
12074	4.7625	-1.2539	
12075	4.763	-1.2573	
12076	4.7636	-1.2598	
12077	4.7641	-1.2614	
12078	4.7648	-1.2619	
12079	4.7656	-1.2613	
12080	4.7664	-1.2599	
12081	4.7668	-1.2593	
12082	4.7672	-1.2589	
12083	4.7677	-1.259	
12084	4.7681	-1.2597	
12085	4.7683	-1.2603	
12086	4.7686	-1.2613	
12087	4.7689	-1.2629	
12088	4.7692	-1.265	
12089	4.7696	-1.2678	
12090	4.7699	-1.2713	
12091	4.7703	-1.2755	
12092	4.7707	-1.2803	
12093	4.771	-1.2858	
12094	4.7714	-1.2918	
12095	4.7718	-1.2982	
12096	4.772	-1.3016	
12097	4.7722	-1.3057	
12098	4.7724	-1.3106	
12099	4.7727	-1.3161	
12100	4.773	-1.322	
12101	4.7734	-1.3283	
12102	4.7737	-1.3348	
12103	4.7741	-1.3415	
12104	4.7744	-1.3481	
12105	4.7748	-1.3545	
12106	4.7752	-1.3608	
12107	4.7756	-1.3669	
12108	4.7761	-1.3726	
12109	4.7766	-1.3781	
12110	4.7773	-1.3838	
12111	4.7776	-1.3861	
12112	4.778	-1.3882	
12113	4.7784	-1.3901	
12114	4.7788	-1.3916	
12115	4.7792	-1.3928	
12116	4.7794	-1.3933	
12117	4.7797	-1.3938	
12118	4.7799	-1.3943	
12119	4.7802	-1.3949	
12120	4.7805	-1.3954	
12121	4.7809	-1.396	
12122	4.7812	-1.3967	
12123	4.7816	-1.3975	
12124	4.7819	-1.3985	
12125	4.7823	-1.3996	
12126	4.7826	-1.401	
12127	4.783	-1.4026	
12128	4.7833	-1.4045	
12129	4.7837	-1.4066	
12130	4.784	-1.4091	
12131	4.7844	-1.4118	
12132	4.7848	-1.4148	
12133	4.7851	-1.4181	
12134	4.7855	-1.4217	
12135	4.7858	-1.4255	
12136	4.7862	-1.4296	
12137	4.7866	-1.4339	
12138	4.7869	-1.4383	
12139	4.7873	-1.4428	
12140	4.7877	-1.4473	
12141	4.7881	-1.4519	
12142	4.7885	-1.4564	
12143	4.7889	-1.4607	
12144	4.7893	-1.4647	
12145	4.7897	-1.4684	
12146	4.7901	-1.4717	
12147	4.7906	-1.4744	
12148	4.7911	-1.4764	
12149	4.7916	-1.4775	
12150	4.7921	-1.4777	
12151	4.7927	-1.4768	
12152	4.7933	-1.4745	
12153	4.7941	-1.4705	
12154	4.7949	-1.4659	
12155	4.7953	-1.4638	
12156	4.7957	-1.4619	
12157	4.7962	-1.4604	
12158	4.7966	-1.4596	
12159	4.7969	-1.4596	
12160	4.7971	-1.4598	
12161	4.7974	-1.4605	
12162	4.7977	-1.4617	
12163	4.7981	-1.4637	
12164	4.7984	-1.4664	
12165	4.7988	-1.4698	
12166	4.7992	-1.4741	
12167	4.7996	-1.4789	
12168	4.7999	-1.4844	
12169	4.8001	-1.4874	
12170	4.8003	-1.4911	
12171	4.8006	-1.4955	
12172	4.8009	-1.5005	
12173	4.8012	-1.5061	
12174	4.8015	-1.5122	
12175	4.8019	-1.5185	
12176	4.8022	-1.5251	
12177	4.8026	-1.5317	
12178	4.8029	-1.5383	
12179	4.8033	-1.5448	
12180	4.8037	-1.5511	
12181	4.8042	-1.5571	
12182	4.8046	-1.5629	
12183	4.8051	-1.5683	
12184	4.8058	-1.5739	
12185	4.8064	-1.578	
12186	4.8067	-1.5796	
12187	4.8071	-1.581	
12188	4.8075	-1.582	
12189	4.8079	-1.5829	
12190	4.8082	-1.5835	
12191	4.8086	-1.5839	
12192	4.8088	-1.5841	
12193	4.8091	-1.5843	
12194	4.8093	-1.5845	
12195	4.8096	-1.5848	
12196	4.8099	-1.5851	
12197	4.8102	-1.5855	
12198	4.8106	-1.586	
12199	4.8109	-1.5867	
12200	4.8112	-1.5875	
12201	4.8116	-1.5886	
12202	4.8119	-1.5898	
12203	4.8123	-1.5914	
12204	4.8126	-1.5931	
12205	4.813	-1.5952	
12206	4.8134	-1.5975	
12207	4.8137	-1.6	
12208	4.8141	-1.6027	
12209	4.8144	-1.6057	
12210	4.8148	-1.6088	
12211	4.8152	-1.6121	
12212	4.8155	-1.6155	
12213	4.8159	-1.619	
12214	4.8163	-1.6224	
12215	4.8167	-1.6258	
12216	4.8171	-1.629	
12217	4.8175	-1.632	
12218	4.8179	-1.6347	
12219	4.8183	-1.637	
12220	4.8187	-1.6388	
12221	4.8192	-1.6398	
12222	4.8197	-1.6401	
12223	4.8202	-1.6395	
12224	4.8207	-1.6378	
12225	4.8213	-1.6347	
12226	4.8219	-1.63	
12227	4.8227	-1.6234	
12228	4.8235	-1.6162	
12229	4.8239	-1.6129	
12230	4.8244	-1.6098	
12231	4.8248	-1.6071	
12232	4.8252	-1.6052	
12233	4.8255	-1.6045	
12234	4.8257	-1.6041	
12235	4.826	-1.6041	
12236	4.8264	-1.6046	
12237	4.8267	-1.6057	
12238	4.8271	-1.6077	
12239	4.8274	-1.6103	
12240	4.8278	-1.6137	
12241	4.8282	-1.6179	
12242	4.8285	-1.6226	
12243	4.8289	-1.6278	
12244	4.8291	-1.6306	
12245	4.8293	-1.6341	
12246	4.8296	-1.6382	
12247	4.8299	-1.6429	
12248	4.8302	-1.6481	
12249	4.8305	-1.6536	
12250	4.8308	-1.6593	
12251	4.8312	-1.6651	
12252	4.8316	-1.6708	
12253	4.832	-1.6765	
12254	4.8324	-1.682	
12255	4.8328	-1.6872	
12256	4.8332	-1.692	
12257	4.8338	-1.6964	
12258	4.8344	-1.7007	
12259	4.8348	-1.7022	
12260	4.8351	-1.7035	
12261	4.8355	-1.7044	
12262	4.8359	-1.7049	
12263	4.8364	-1.705	
12264	4.8366	-1.705	
12265	4.8368	-1.7049	
12266	4.8371	-1.7047	
12267	4.8374	-1.7044	
12268	4.8377	-1.704	
12269	4.838	-1.7037	
12270	4.8384	-1.7033	
12271	4.8387	-1.703	
12272	4.8391	-1.7028	
12273	4.8394	-1.7028	
12274	4.8398	-1.703	
12275	4.8401	-1.7033	
12276	4.8405	-1.7039	
12277	4.8408	-1.7047	
12278	4.8412	-1.7058	
12279	4.8415	-1.7071	
12280	4.8419	-1.7087	
12281	4.8423	-1.7105	
12282	4.8426	-1.7126	
12283	4.843	-1.7148	
12284	4.8433	-1.7172	
12285	4.8437	-1.7198	
12286	4.8441	-1.7225	
12287	4.8445	-1.7252	
12288	4.8448	-1.7279	
12289	4.8452	-1.7306	
12290	4.8456	-1.7331	
12291	4.846	-1.7354	
12292	4.8464	-1.7373	
12293	4.8469	-1.7388	
12294	4.8473	-1.7398	
12295	4.8477	-1.74	
12296	4.8482	-1.7395	
12297	4.8487	-1.7379	
12298	4.8492	-1.7352	
12299	4.8498	-1.7312	
12300	4.8505	-1.7253	
12301	4.8513	-1.7172	
12302	4.8521	-1.7085	
12303	4.8525	-1.7044	
12304	4.8529	-1.7004	
12305	4.8533	-1.6968	
12306	4.8538	-1.6939	
12307	4.854	-1.6927	
12308	4.8543	-1.6917	
12309	4.8546	-1.691	
12310	4.8549	-1.6908	
12311	4.8553	-1.6911	
12312	4.8556	-1.6922	
12313	4.856	-1.6939	
12314	4.8563	-1.6964	
12315	4.8567	-1.6995	
12316	4.8571	-1.7032	
12317	4.8575	-1.7075	
12318	4.8576	-1.7097	
12319	4.8579	-1.7126	
12320	4.8581	-1.716	
12321	4.8584	-1.7198	
12322	4.8587	-1.7241	
12323	4.8591	-1.7286	
12324	4.8594	-1.7333	
12325	4.8598	-1.738	
12326	4.8601	-1.7426	
12327	4.8605	-1.7471	
12328	4.8609	-1.7513	
12329	4.8613	-1.7551	
12330	4.8618	-1.7585	
12331	4.8623	-1.7613	
12332	4.863	-1.7635	
12333	4.8633	-1.764	
12334	4.8637	-1.7641	
12335	4.8641	-1.7638	
12336	4.8645	-1.7631	
12337	4.8649	-1.7621	
12338	4.8651	-1.7615	
12339	4.8654	-1.7607	
12340	4.8656	-1.7597	
12341	4.8659	-1.7586	
12342	4.8663	-1.7574	
12343	4.8666	-1.7562	
12344	4.8669	-1.755	
12345	4.8673	-1.7539	
12346	4.8676	-1.7529	
12347	4.868	-1.7521	
12348	4.8683	-1.7515	
12349	4.8687	-1.7512	
12350	4.869	-1.7511	
12351	4.8694	-1.7513	
12352	4.8697	-1.7518	
12353	4.8701	-1.7525	
12354	4.8705	-1.7536	
12355	4.8708	-1.7549	
12356	4.8712	-1.7565	
12357	4.8715	-1.7583	
12358	4.8719	-1.7604	
12359	4.8723	-1.7626	
12360	4.8726	-1.765	
12361	4.873	-1.7675	
12362	4.8734	-1.77	
12363	4.8738	-1.7725	
12364	4.8742	-1.7748	
12365	4.8746	-1.777	
12366	4.875	-1.7788	
12367	4.8754	-1.7803	
12368	4.8759	-1.7813	
12369	4.8763	-1.7815	
12370	4.8768	-1.781	
12371	4.8773	-1.7796	
12372	4.8778	-1.7769	
12373	4.8784	-1.7729	
12374	4.879	-1.7671	
12375	4.8798	-1.7587	
12376	4.8806	-1.7497	
12377	4.881	-1.7454	
12378	4.8815	-1.7411	
12379	4.8819	-1.7371	
12380	4.8823	-1.7337	
12381	4.8826	-1.7323	
12382	4.8828	-1.731	
12383	4.8831	-1.7298	
12384	4.8835	-1.729	
12385	4.8838	-1.7288	
12386	4.8842	-1.7291	
12387	4.8845	-1.7301	
12388	4.8849	-1.7318	
12389	4.8853	-1.734	
12390	4.8856	-1.7368	
12391	4.886	-1.7399	
12392	4.8862	-1.7417	
12393	4.8864	-1.7439	
12394	4.8867	-1.7465	
12395	4.887	-1.7494	
12396	4.8873	-1.7526	
12397	4.8876	-1.7561	
12398	4.8879	-1.7595	
12399	4.8883	-1.763	
12400	4.8887	-1.7663	
12401	4.8891	-1.7693	
12402	4.8895	-1.772	
12403	4.8899	-1.7742	
12404	4.8903	-1.7758	
12405	4.8909	-1.7767	
12406	4.8915	-1.7764	
12407	4.8919	-1.7757	
12408	4.8922	-1.7745	
12409	4.8926	-1.7728	
12410	4.893	-1.7707	
12411	4.8935	-1.7684	
12412	4.8937	-1.7671	
12413	4.8939	-1.7656	
12414	4.8942	-1.7638	
12415	4.8945	-1.7618	
12416	4.8948	-1.7597	
12417	4.8951	-1.7577	
12418	4.8955	-1.7556	
12419	4.8958	-1.7537	
12420	4.8962	-1.752	
12421	4.8965	-1.7505	
12422	4.8969	-1.7493	
12423	4.8972	-1.7484	
12424	4.8976	-1.7478	
12425	4.8979	-1.7475	
12426	4.8983	-1.7476	
12427	4.8987	-1.7481	
12428	4.899	-1.7489	
12429	4.8994	-1.7501	
12430	4.8997	-1.7516	
12431	4.9001	-1.7534	
12432	4.9005	-1.7555	
12433	4.9008	-1.7578	
12434	4.9012	-1.7604	
12435	4.9016	-1.7631	
12436	4.9019	-1.7659	
12437	4.9023	-1.7688	
12438	4.9027	-1.7716	
12439	4.9031	-1.7744	
12440	4.9035	-1.7768	
12441	4.904	-1.779	
12442	4.9044	-1.7807	
12443	4.9048	-1.7819	
12444	4.9053	-1.7823	
12445	4.9058	-1.7819	
12446	4.9063	-1.7803	
12447	4.9069	-1.7775	
12448	4.9076	-1.7729	
12449	4.9083	-1.766	
12450	4.9092	-1.7581	
12451	4.9096	-1.7542	
12452	4.91	-1.7502	
12453	4.9104	-1.7464	
12454	4.9109	-1.7431	
12455	4.9111	-1.7417	
12456	4.9114	-1.7403	
12457	4.9117	-1.739	
12458	4.912	-1.7381	
12459	4.9124	-1.7375	
12460	4.9127	-1.7375	
12461	4.9131	-1.738	
12462	4.9134	-1.7391	
12463	4.9138	-1.7406	
12464	4.9142	-1.7426	
12465	4.9146	-1.745	
12466	4.9147	-1.7462	
12467	4.915	-1.7479	
12468	4.9152	-1.7498	
12469	4.9155	-1.7519	
12470	4.9158	-1.7542	
12471	4.9161	-1.7566	
12472	4.9165	-1.759	
12473	4.9168	-1.7613	
12474	4.9172	-1.7633	
12475	4.9176	-1.765	
12476	4.918	-1.7662	
12477	4.9184	-1.7669	
12478	4.9189	-1.7669	
12479	4.9194	-1.7659	
12480	4.9201	-1.7633	
12481	4.9204	-1.7615	
12482	4.9208	-1.759	
12483	4.9212	-1.7561	
12484	4.9216	-1.7527	
12485	4.922	-1.7491	
12486	4.9222	-1.7473	
12487	4.9224	-1.745	
12488	4.9227	-1.7425	
12489	4.923	-1.7398	
12490	4.9233	-1.737	
12491	4.9237	-1.7342	
12492	4.924	-1.7315	
12493	4.9244	-1.729	
12494	4.9247	-1.7267	
12495	4.9251	-1.7247	
12496	4.9254	-1.7231	
12497	4.9258	-1.7218	
12498	4.9261	-1.721	
12499	4.9265	-1.7206	
12500	4.9268	-1.7206	
12501	4.9272	-1.721	
12502	4.9275	-1.7219	
12503	4.9279	-1.7232	
12504	4.9283	-1.725	
12505	4.9286	-1.7271	
12506	4.929	-1.7296	
12507	4.9293	-1.7325	
12508	4.9297	-1.7357	
12509	4.9301	-1.7391	
12510	4.9305	-1.7427	
12511	4.9309	-1.7465	
12512	4.9313	-1.7503	
12513	4.9317	-1.7542	
12514	4.9321	-1.7579	
12515	4.9325	-1.7614	
12516	4.9329	-1.7645	
12517	4.9334	-1.7672	
12518	4.9338	-1.7693	
12519	4.9343	-1.7707	
12520	4.9348	-1.7711	
12521	4.9354	-1.7703	
12522	4.9361	-1.7681	
12523	4.9368	-1.7638	
12524	4.9376	-1.7581	
12525	4.9381	-1.7551	
12526	4.9385	-1.752	
12527	4.9389	-1.749	
12528	4.9394	-1.7464	
12529	4.9396	-1.7452	
12530	4.9399	-1.7441	
12531	4.9402	-1.743	
12532	4.9405	-1.7422	
12533	4.9409	-1.7417	
12534	4.9412	-1.7417	
12535	4.9416	-1.7421	
12536	4.9419	-1.7429	
12537	4.9423	-1.7442	
12538	4.9427	-1.7458	
12539	4.9429	-1.7467	
12540	4.9431	-1.7478	
12541	4.9434	-1.7492	
12542	4.9436	-1.7509	
12543	4.944	-1.7526	
12544	4.9443	-1.7544	
12545	4.9446	-1.7562	
12546	4.945	-1.7579	
12547	4.9453	-1.7594	
12548	4.9457	-1.7605	
12549	4.9461	-1.7613	
12550	4.9465	-1.7615	
12551	4.9469	-1.7611	
12552	4.9474	-1.76	
12553	4.9479	-1.7579	
12554	4.9485	-1.754	
12555	4.9491	-1.7487	
12556	4.9494	-1.7457	
12557	4.9498	-1.7422	
12558	4.9502	-1.7383	
12559	4.9506	-1.7341	
12560	4.9509	-1.7299	
12561	4.9513	-1.7257	
12562	4.9515	-1.7236	
12563	4.9518	-1.7212	
12564	4.952	-1.7186	
12565	4.9523	-1.7159	
12566	4.9526	-1.7132	
12567	4.9529	-1.7107	
12568	4.9533	-1.7083	
12569	4.9536	-1.7063	
12570	4.9539	-1.7046	
12571	4.9543	-1.7034	
12572	4.9546	-1.7026	
12573	4.955	-1.7023	
12574	4.9553	-1.7025	
12575	4.9557	-1.7033	
12576	4.956	-1.7045	
12577	4.9564	-1.7063	
12578	4.9568	-1.7086	
12579	4.9571	-1.7113	
12580	4.9575	-1.7146	
12581	4.9578	-1.7182	
12582	4.9582	-1.7223	
12583	4.9586	-1.7268	
12584	4.959	-1.7315	
12585	4.9594	-1.7365	
12586	4.9597	-1.7417	
12587	4.9601	-1.747	
12588	4.9605	-1.7523	
12589	4.961	-1.7575	
12590	4.9614	-1.7625	
12591	4.9618	-1.7672	
12592	4.9623	-1.7714	
12593	4.9628	-1.775	
12594	4.9633	-1.7779	
12595	4.9639	-1.7798	
12596	4.9645	-1.7805	
12597	4.9652	-1.7797	
12598	4.9661	-1.7773	
12599	4.9665	-1.7758	
12600	4.9669	-1.774	
12601	4.9673	-1.7723	
12602	4.9678	-1.7707	
12603	4.968	-1.77	
12604	4.9683	-1.7694	
12605	4.9686	-1.7688	
12606	4.9689	-1.7685	
12607	4.9693	-1.7685	
12608	4.9696	-1.7688	
12609	4.97	-1.7695	
12610	4.9704	-1.7705	
12611	4.9708	-1.7719	
12612	4.9711	-1.7736	
12613	4.9713	-1.7745	
12614	4.9715	-1.7757	
12615	4.9718	-1.777	
12616	4.9721	-1.7786	
12617	4.9724	-1.7802	
12618	4.9727	-1.7819	
12619	4.9731	-1.7835	
12620	4.9734	-1.785	
12621	4.9738	-1.7862	
12622	4.9741	-1.7871	
12623	4.9745	-1.7876	
12624	4.9749	-1.7875	
12625	4.9753	-1.7868	
12626	4.9758	-1.7854	
12627	4.9763	-1.783	
12628	4.9768	-1.7792	
12629	4.9774	-1.7737	
12630	4.9777	-1.7706	
12631	4.9781	-1.767	
12632	4.9785	-1.7628	
12633	4.9789	-1.7584	
12634	4.9793	-1.7539	
12635	4.9797	-1.7494	
12636	4.9799	-1.7472	
12637	4.9801	-1.7447	
12638	4.9804	-1.7419	
12639	4.9806	-1.739	
12640	4.981	-1.7362	
12641	4.9813	-1.7335	
12642	4.9816	-1.7311	
12643	4.9819	-1.7291	
12644	4.9823	-1.7274	
12645	4.9826	-1.7262	
12646	4.983	-1.7256	
12647	4.9833	-1.7255	
12648	4.9837	-1.7259	
12649	4.984	-1.7269	
12650	4.9844	-1.7286	
12651	4.9848	-1.7308	
12652	4.9851	-1.7336	
12653	4.9855	-1.737	
12654	4.9858	-1.7409	
12655	4.9862	-1.7454	
12656	4.9866	-1.7503	
12657	4.9869	-1.7558	
12658	4.9873	-1.7616	
12659	4.9877	-1.7679	
12660	4.9881	-1.7744	
12661	4.9885	-1.7812	
12662	4.9889	-1.7881	
12663	4.9893	-1.7951	
12664	4.9897	-1.802	
12665	4.9901	-1.8088	
12666	4.9906	-1.8153	
12667	4.9911	-1.8215	
12668	4.9916	-1.8271	
12669	4.9921	-1.832	
12670	4.9927	-1.8361	
12671	4.9933	-1.8392	
12672	4.9941	-1.841	
12673	4.9949	-1.8415	
12674	4.9953	-1.8414	
12675	4.9958	-1.8412	
12676	4.9962	-1.8411	
12677	4.9967	-1.8412	
12678	4.9969	-1.8414	
12679	4.9971	-1.8417	
12680	4.9974	-1.8422	
12681	4.9978	-1.843	
12682	4.9981	-1.8441	
12683	4.9985	-1.8455	
12684	4.9988	-1.8472	
12685	4.9992	-1.8491	
12686	4.9996	-1.8514	
12687	4.9999	-1.8537	
12688	5.0003	-1.8562	
12689	5.0007	-1.8587	
12690	5.001	-1.8612	
12691	5.0014	-1.8635	
12692	5.0018	-1.8656	
12693	5.0022	-1.8674	
12694	5.0025	-1.8688	
12695	5.0029	-1.8697	
12696	5.0033	-1.8701	
12697	5.0038	-1.8699	
12698	5.0042	-1.869	
12699	5.0047	-1.8672	
12700	5.0052	-1.8642	
12701	5.0058	-1.8593	
12702	5.0062	-1.8564	
12703	5.0065	-1.8529	
12704	5.0069	-1.849	
12705	5.0073	-1.8449	
12706	5.0077	-1.8406	
12707	5.0079	-1.8385	
12708	5.0082	-1.8361	
12709	5.0085	-1.8334	
12710	5.0087	-1.8306	
12711	5.0091	-1.8278	
12712	5.0094	-1.8251	
12713	5.0097	-1.8228	
12714	5.0101	-1.8207	
12715	5.0104	-1.8191	
12716	5.0108	-1.818	
12717	5.0111	-1.8173	
12718	5.0115	-1.8173	
12719	5.0118	-1.8178	
12720	5.0122	-1.819	
12721	5.0125	-1.8208	
12722	5.0129	-1.8232	
12723	5.0133	-1.8263	
12724	5.0136	-1.83	
12725	5.014	-1.8343	
12726	5.0143	-1.8392	
12727	5.0147	-1.8447	
12728	5.0151	-1.8507	
12729	5.0154	-1.8573	
12730	5.0158	-1.8643	
12731	5.0162	-1.8718	
12732	5.0166	-1.8796	
12733	5.017	-1.8878	
12734	5.0174	-1.8961	
12735	5.0178	-1.9046	
12736	5.0182	-1.9132	
12737	5.0186	-1.9217	
12738	5.0191	-1.93	
12739	5.0195	-1.938	
12740	5.02	-1.9456	
12741	5.0206	-1.9527	
12742	5.0211	-1.9592	
12743	5.0218	-1.965	
12744	5.0226	-1.9701	
12745	5.0234	-1.9737	
12746	5.0238	-1.9751	
12747	5.0242	-1.9765	
12748	5.0247	-1.978	
12749	5.0251	-1.9796	
12750	5.0253	-1.9805	
12751	5.0256	-1.9816	
12752	5.0259	-1.983	
12753	5.0262	-1.9848	
12754	5.0266	-1.9869	
12755	5.0269	-1.9893	
12756	5.0273	-1.9921	
12757	5.0277	-1.9952	
12758	5.028	-1.9984	
12759	5.0284	-2.0019	
12760	5.0286	-2.0036	
12761	5.0288	-2.0058	
12762	5.0291	-2.0083	
12763	5.0294	-2.011	
12764	5.0297	-2.0138	
12765	5.03	-2.0166	
12766	5.0303	-2.0194	
12767	5.0307	-2.022	
12768	5.0311	-2.0244	
12769	5.0314	-2.0263	
12770	5.0318	-2.0279	
12771	5.0322	-2.0289	
12772	5.0326	-2.0293	
12773	5.0331	-2.0289	
12774	5.0336	-2.0276	
12775	5.0343	-2.0247	
12776	5.0346	-2.0228	
12777	5.035	-2.0203	
12778	5.0354	-2.0175	
12779	5.0358	-2.0143	
12780	5.0362	-2.0111	
12781	5.0364	-2.0095	
12782	5.0366	-2.0077	
12783	5.0369	-2.0056	
12784	5.0372	-2.0036	
12785	5.0375	-2.0015	
12786	5.0379	-1.9997	
12787	5.0382	-1.9981	
12788	5.0385	-1.9969	
12789	5.0389	-1.9961	
12790	5.0392	-1.9958	
12791	5.0396	-1.996	
12792	5.04	-1.9968	
12793	5.0403	-1.9982	
12794	5.0407	-2.0002	
12795	5.041	-2.0028	
12796	5.0414	-2.0061	
12797	5.0417	-2.01	
12798	5.0421	-2.0145	
12799	5.0424	-2.0197	
12800	5.0428	-2.0254	
12801	5.0432	-2.0318	
12802	5.0435	-2.0387	
12803	5.0439	-2.0462	
12804	5.0443	-2.0541	
12805	5.0447	-2.0625	
12806	5.045	-2.0713	
12807	5.0454	-2.0804	
12808	5.0458	-2.0898	
12809	5.0462	-2.0994	
12810	5.0467	-2.109	
12811	5.0471	-2.1187	
12812	5.0475	-2.1282	
12813	5.048	-2.1376	
12814	5.0485	-2.1466	
12815	5.049	-2.1551	
12816	5.0496	-2.1632	
12817	5.0502	-2.1708	
12818	5.0509	-2.1781	
12819	5.0518	-2.1842	
12820	5.0522	-2.1869	
12821	5.0526	-2.1896	
12822	5.053	-2.1923	
12823	5.0535	-2.1952	
12824	5.0537	-2.1967	
12825	5.054	-2.1987	
12826	5.0543	-2.201	
12827	5.0546	-2.2037	
12828	5.055	-2.2069	
12829	5.0553	-2.2104	
12830	5.0557	-2.2144	
12831	5.0561	-2.2187	
12832	5.0565	-2.2233	
12833	5.0568	-2.2281	
12834	5.057	-2.2305	
12835	5.0573	-2.2336	
12836	5.0575	-2.237	
12837	5.0578	-2.2409	
12838	5.0581	-2.245	
12839	5.0584	-2.2492	
12840	5.0588	-2.2534	
12841	5.0591	-2.2576	
12842	5.0595	-2.2616	
12843	5.0598	-2.2654	
12844	5.0602	-2.2688	
12845	5.0606	-2.2717	
12846	5.061	-2.2742	
12847	5.0615	-2.276	
12848	5.062	-2.2772	
12849	5.0625	-2.2776	
12850	5.0632	-2.2769	
12851	5.0635	-2.2762	
12852	5.0638	-2.2752	
12853	5.0642	-2.2739	
12854	5.0646	-2.2725	
12855	5.065	-2.2711	
12856	5.0654	-2.2697	
12857	5.0656	-2.2691	
12858	5.0658	-2.2684	
12859	5.0661	-2.2677	
12860	5.0664	-2.2671	
12861	5.0667	-2.2668	
12862	5.067	-2.2667	
12863	5.0673	-2.2669	
12864	5.0677	-2.2676	
12865	5.068	-2.2687	
12866	5.0684	-2.2703	
12867	5.0687	-2.2725	
12868	5.069	-2.2752	
12869	5.0694	-2.2785	
12870	5.0698	-2.2824	
12871	5.0701	-2.2868	
12872	5.0705	-2.2919	
12873	5.0708	-2.2976	
12874	5.0712	-2.3038	
12875	5.0715	-2.3107	
12876	5.0719	-2.318	
12877	5.0723	-2.3259	
12878	5.0726	-2.3343	
12879	5.073	-2.3431	
12880	5.0734	-2.3522	
12881	5.0738	-2.3617	
12882	5.0742	-2.3715	
12883	5.0746	-2.3815	
12884	5.075	-2.3915	
12885	5.0754	-2.4016	
12886	5.0759	-2.4116	
12887	5.0763	-2.4215	
12888	5.0768	-2.431	
12889	5.0773	-2.4402	
12890	5.0778	-2.449	
12891	5.0784	-2.4573	
12892	5.0791	-2.4653	
12893	5.0799	-2.473	
12894	5.0803	-2.4764	
12895	5.0807	-2.4799	
12896	5.0812	-2.4834	
12897	5.0817	-2.4872	
12898	5.0821	-2.4912	
12899	5.0824	-2.4933	
12900	5.0826	-2.496	
12901	5.083	-2.4992	
12902	5.0833	-2.503	
12903	5.0836	-2.5073	
12904	5.084	-2.5121	
12905	5.0844	-2.5174	
12906	5.0847	-2.5231	
12907	5.0851	-2.5292	
12908	5.0855	-2.5356	
12909	5.0857	-2.5389	
12910	5.0859	-2.5429	
12911	5.0862	-2.5476	
12912	5.0865	-2.5527	
12913	5.0868	-2.5583	
12914	5.0871	-2.5641	
12915	5.0874	-2.57	
12916	5.0878	-2.576	
12917	5.0881	-2.5818	
12918	5.0885	-2.5875	
12919	5.0889	-2.5929	
12920	5.0893	-2.598	
12921	5.0897	-2.6027	
12922	5.0902	-2.607	
12923	5.0907	-2.6108	
12924	5.0913	-2.6143	
12925	5.0919	-2.6168	
12926	5.0923	-2.6177	
12927	5.0926	-2.6185	
12928	5.093	-2.6191	
12929	5.0934	-2.6196	
12930	5.0938	-2.62	
12931	5.0941	-2.6206	
12932	5.0943	-2.6209	
12933	5.0946	-2.6213	
12934	5.0948	-2.6219	
12935	5.0951	-2.6227	
12936	5.0954	-2.6237	
12937	5.0958	-2.6251	
12938	5.0961	-2.6268	
12939	5.0964	-2.6288	
12940	5.0968	-2.6313	
12941	5.0971	-2.6343	
12942	5.0975	-2.6377	
12943	5.0978	-2.6417	
12944	5.0982	-2.6461	
12945	5.0985	-2.6511	
12946	5.0989	-2.6566	
12947	5.0992	-2.6626	
12948	5.0996	-2.6692	
12949	5.0999	-2.6762	
12950	5.1003	-2.6837	
12951	5.1007	-2.6916	
12952	5.101	-2.7	
12953	5.1014	-2.7087	
12954	5.1018	-2.7178	
12955	5.1022	-2.7272	
12956	5.1026	-2.7367	
12957	5.103	-2.7464	
12958	5.1034	-2.7562	
12959	5.1038	-2.7659	
12960	5.1042	-2.7756	
12961	5.1047	-2.785	
12962	5.1051	-2.7942	
12963	5.1056	-2.8029	
12964	5.1062	-2.8113	
12965	5.1067	-2.8191	
12966	5.1073	-2.8265	
12967	5.1081	-2.8338	
12968	5.1089	-2.8405	
12969	5.1093	-2.8437	
12970	5.1098	-2.8471	
12971	5.1102	-2.8509	
12972	5.1107	-2.8551	
12973	5.1109	-2.8574	
12974	5.1112	-2.8604	
12975	5.1115	-2.864	
12976	5.1118	-2.8683	
12977	5.1122	-2.8733	
12978	5.1125	-2.879	
